Days Wasted,Nitrogen Levels,Price per Pound,Unread Emails,Big Foot Sightings,Ice Cream Related Deaths,Years Old,Hours Wasted,Bad Dates,Beard Length in Meters
561.0,0.15320591499534797,6.0,7019.0,4.0,985.0,17.0,184.0,12435.0,16.43729263321164
1023.0,0.0069790310269840505,1.0,5947.0,5.0,481.0,97.0,139.0,78023.0,43.8772205161356
236.0,0.34462232151472216,4.0,6005.0,5.0,679.0,18.0,100.0,9167.0,28.49537921557474
222.0,0.2880331236862942,4.0,26.0,4.0,424.0,6.0,51.0,84474.0,7.095828793967656
720.0,0.9850390720231514,12.0,2381.0,4.0,949.0,5.0,126.0,79180.0,38.54409479928951
241.0,0.8734291477467069,1.0,7708.0,5.0,85.0,74.0,11.0,32423.0,66.82568500300027
1501.0,0.21359345574620658,9.0,8625.0,2.0,390.0,5.0,17.0,10217.0,53.71478992552054
1914.0,0.4984106351994335,12.0,3632.0,2.0,122.0,34.0,61.0,21499.0,5.817574914546095
1148.0,0.3114624255489197,6.0,6211.0,5.0,268.0,16.0,171.0,37336.0,52.36172117780827
1411.0,0.943020846560793,2.0,2045.0,4.0,648.0,45.0,9.0,10392.0,50.889944302166235
478.0,0.7584361461607695,5.0,4503.0,3.0,513.0,92.0,36.0,33765.0,14.563932595094183
11.0,0.9168342980227978,7.0,7313.0,2.0,283.0,65.0,121.0,8163.0,27.029471800814992
138.0,0.46708675325621574,5.0,3624.0,5.0,616.0,1.0,149.0,44757.0,77.75353398877417
995.0,0.14691460163098125,6.0,9845.0,1.0,994.0,35.0,130.0,39808.0,54.00873849111537
1797.0,0.3147695384644601,6.0,1517.0,3.0,223.0,36.0,81.0,74486.0,61.17978703288606
1871.0,0.6207763776790566,8.0,687.0,2.0,656.0,56.0,173.0,62773.0,48.03292372907058
105.0,0.7995114963583844,9.0,1743.0,4.0,572.0,100.0,28.0,60412.0,23.724576838606446
871.0,0.18738915904074194,7.0,2608.0,4.0,773.0,90.0,167.0,2303.0,19.388630235221303
887.0,0.4558409921023201,8.0,9250.0,4.0,485.0,85.0,48.0,63283.0,74.78508662316834
1435.0,0.05540867402669569,10.0,5439.0,2.0,600.0,72.0,58.0,73498.0,51.82498740548454
886.0,0.08554346588441264,12.0,7758.0,5.0,295.0,89.0,172.0,81147.0,6.414035615572887
558.0,0.1481997265509315,4.0,5925.0,4.0,86.0,39.0,9.0,56494.0,59.629871313324536
1716.0,0.8062854086542454,8.0,3919.0,1.0,233.0,30.0,128.0,99970.0,31.223579876278226
1327.0,0.3748488374869845,11.0,9180.0,5.0,965.0,27.0,81.0,34060.0,21.451439602940074
1909.0,0.13161608558649796,4.0,6476.0,3.0,211.0,29.0,4.0,13202.0,13.048413940107952
1147.0,0.5504349546505644,1.0,2669.0,3.0,887.0,84.0,99.0,56828.0,42.58841952662766
1737.0,0.42844614963464955,4.0,6590.0,3.0,68.0,38.0,177.0,92252.0,65.15014987920456
324.0,0.15759700984790226,6.0,3922.0,2.0,448.0,7.0,91.0,98095.0,76.72904137592253
580.0,0.026811741743186346,10.0,6489.0,2.0,215.0,82.0,29.0,94770.0,51.33496514572947
467.0,0.5376889041387372,7.0,8479.0,4.0,720.0,64.0,18.0,11180.0,80.30629068437472
1828.0,0.15255974578109055,7.0,980.0,2.0,707.0,25.0,146.0,44052.0,15.235151508834893
640.0,0.4039033993628274,12.0,8487.0,5.0,966.0,59.0,83.0,71878.0,6.542618721191874
1744.0,0.9886302455757363,11.0,7684.0,5.0,78.0,74.0,50.0,8575.0,47.59940911600241
1749.0,0.9953431672187227,10.0,2605.0,2.0,192.0,98.0,22.0,84755.0,60.29529859134188
437.0,0.7619417132580497,9.0,2088.0,3.0,55.0,35.0,177.0,18928.0,59.364963675245455
1380.0,0.3128200250205687,4.0,9076.0,4.0,688.0,22.0,23.0,91078.0,69.52969556238854
491.0,0.9499504730859047,11.0,3856.0,1.0,382.0,6.0,66.0,42479.0,39.8779846079818
418.0,0.4502877364702238,12.0,8879.0,3.0,337.0,13.0,124.0,1450.0,48.47443632986646
1900.0,0.6123254827779007,9.0,2334.0,5.0,986.0,25.0,51.0,9992.0,14.698369357720445
1422.0,0.6642334473481766,6.0,8370.0,4.0,643.0,33.0,154.0,30610.0,76.96855450404965
52.0,0.3687929759536044,11.0,287.0,3.0,371.0,83.0,66.0,47107.0,19.46362921573497
1744.0,0.8119154628529345,5.0,2300.0,2.0,557.0,13.0,81.0,87778.0,73.81944597631399
438.0,0.1651880370560087,7.0,3119.0,4.0,234.0,94.0,123.0,60141.0,69.00064755162285
776.0,0.9727118337149121,1.0,8807.0,2.0,920.0,43.0,154.0,16279.0,47.77897878894028
1654.0,0.4378692415485185,5.0,1323.0,2.0,992.0,72.0,134.0,88136.0,27.362697014450912
812.0,0.33976075426454067,4.0,7276.0,1.0,486.0,10.0,7.0,13306.0,31.929583123021057
1085.0,0.9675599638174499,6.0,4398.0,4.0,936.0,32.0,105.0,84413.0,21.82166481541203
1151.0,0.16221045414595991,8.0,8130.0,3.0,597.0,54.0,24.0,38906.0,8.057572619293335
1755.0,0.15458330254314057,8.0,9152.0,4.0,179.0,89.0,78.0,83224.0,52.82304760441762
1766.0,0.9274472401126718,3.0,9142.0,5.0,675.0,17.0,59.0,79491.0,33.48554661848008
1072.0,0.1089310565933096,6.0,7823.0,1.0,674.0,87.0,31.0,31009.0,25.420770992486347
788.0,0.897668643471243,8.0,2249.0,2.0,754.0,97.0,101.0,69607.0,33.32278662144705
207.0,0.43051363162679657,8.0,7591.0,1.0,65.0,56.0,147.0,29804.0,17.175202749558263
1910.0,0.7209936061617885,6.0,416.0,2.0,588.0,82.0,132.0,85241.0,79.37656637903962
1204.0,0.44090128445744325,12.0,1338.0,3.0,991.0,14.0,173.0,45671.0,67.92812796039912
1639.0,0.6096853616393609,10.0,5209.0,2.0,246.0,22.0,88.0,92120.0,1.5247458022874936
1718.0,0.5864401588086525,6.0,7743.0,4.0,476.0,2.0,4.0,49037.0,21.328662258944117
1566.0,0.693694347864425,11.0,7977.0,4.0,171.0,6.0,13.0,85057.0,11.398868211998726
1326.0,0.3758134044371175,3.0,3011.0,5.0,470.0,66.0,178.0,55435.0,9.786364660669822
1713.0,0.5144003416266978,12.0,9766.0,1.0,640.0,63.0,165.0,56096.0,57.660816144377726
298.0,0.36411493604396183,4.0,5859.0,3.0,904.0,54.0,61.0,14496.0,61.23300287410084
734.0,0.8034661913324497,7.0,731.0,1.0,371.0,48.0,88.0,69483.0,53.45265607138784
1865.0,0.8708876666604604,7.0,4152.0,5.0,865.0,37.0,150.0,44532.0,3.8972273672961437
1142.0,0.7348906471732455,10.0,3362.0,5.0,754.0,68.0,71.0,15139.0,11.329937420609513
1852.0,0.6931515668385232,9.0,5513.0,5.0,372.0,37.0,67.0,8939.0,35.07309851421142
165.0,0.6810821675219115,6.0,5247.0,3.0,425.0,72.0,148.0,15691.0,52.304998909742146
770.0,0.9956341763111762,3.0,9081.0,4.0,142.0,34.0,96.0,23682.0,29.49090899089498
306.0,0.28153935480035064,5.0,3584.0,4.0,756.0,21.0,22.0,5876.0,37.39882809081658
135.0,0.9317961173104897,10.0,4179.0,4.0,817.0,72.0,23.0,90618.0,56.00626997704738
1494.0,0.6875496835534979,5.0,6275.0,5.0,158.0,63.0,116.0,36747.0,28.423797463451262
1443.0,0.22342682847303663,6.0,6327.0,2.0,755.0,58.0,129.0,20670.0,3.464572940651898
274.0,0.4765414099840868,3.0,8233.0,2.0,665.0,34.0,134.0,67882.0,23.005769959835
1824.0,0.430021991248445,6.0,8847.0,2.0,706.0,25.0,80.0,85810.0,22.426175102214795
998.0,0.13150313839363748,7.0,9976.0,1.0,337.0,29.0,104.0,54150.0,50.42623861560491
1325.0,0.2965980270335462,2.0,7333.0,5.0,242.0,83.0,135.0,94219.0,69.30916016981388
1747.0,0.8669380002920136,8.0,6911.0,3.0,443.0,52.0,42.0,38895.0,69.1496792735792
394.0,0.35723079758337595,11.0,1540.0,5.0,794.0,85.0,52.0,4902.0,54.784703070697276
756.0,0.8748667658058671,2.0,521.0,1.0,133.0,25.0,127.0,83860.0,23.157767125329837
1525.0,0.5037834811656765,7.0,5944.0,3.0,822.0,35.0,31.0,68220.0,65.66694992093824
335.0,0.6557331659871333,5.0,8.0,2.0,973.0,60.0,158.0,53963.0,41.106000962473736
506.0,0.4104197023838433,6.0,6342.0,1.0,201.0,93.0,93.0,80247.0,59.65421040852285
739.0,0.17321570776192596,7.0,8681.0,5.0,228.0,62.0,30.0,26544.0,73.71536990201606
1838.0,0.7909420452320173,9.0,4073.0,4.0,634.0,18.0,66.0,13212.0,21.246532050171126
1895.0,0.955522533341092,2.0,3552.0,2.0,411.0,88.0,85.0,26749.0,19.25542175149682
1439.0,0.7057506682439968,6.0,3732.0,4.0,888.0,7.0,145.0,90990.0,14.96425043509114
1390.0,0.3535968570751781,2.0,7913.0,4.0,903.0,51.0,121.0,82704.0,72.9019314789328
1490.0,0.9140547328626788,8.0,554.0,4.0,585.0,13.0,20.0,12857.0,1.931253366156032
1486.0,0.5330483936889312,6.0,8443.0,4.0,629.0,96.0,153.0,57251.0,50.77796810950525
261.0,0.7928303554836847,9.0,686.0,1.0,256.0,22.0,151.0,47192.0,21.234294501593574
259.0,0.9151591271352998,10.0,5477.0,2.0,588.0,5.0,27.0,75576.0,6.313640107982578
1428.0,0.14512112725672388,2.0,1573.0,3.0,282.0,86.0,136.0,28501.0,72.1345555949076
1199.0,0.6550971460976531,12.0,2021.0,2.0,579.0,80.0,76.0,61052.0,62.448333135256874
274.0,0.11131747428589944,9.0,8349.0,4.0,699.0,66.0,136.0,25522.0,32.56750146423306
58.0,0.4263435900752456,9.0,3759.0,1.0,55.0,39.0,126.0,99198.0,57.00005527391086
931.0,0.48317222631933476,11.0,1437.0,2.0,783.0,21.0,124.0,31106.0,23.884193607813867
1353.0,0.8546223207034049,2.0,679.0,2.0,66.0,78.0,143.0,39268.0,26.6577010906165
1535.0,0.6774268981829057,12.0,8063.0,2.0,470.0,81.0,49.0,81299.0,66.10489626394963
873.0,0.4381570984183898,11.0,7451.0,4.0,466.0,41.0,160.0,47626.0,21.315114940455658
1455.0,0.6069162377076318,11.0,5541.0,2.0,787.0,41.0,3.0,49543.0,50.96056612323493
1625.0,0.11113649182096097,8.0,9413.0,3.0,328.0,97.0,87.0,4721.0,73.02997701945843
717.0,0.6273384054903478,8.0,8455.0,5.0,892.0,8.0,93.0,75731.0,29.58764136585537
1354.0,0.2517935889919849,5.0,506.0,5.0,404.0,30.0,111.0,6449.0,59.7679200201251
34.0,0.4840990317096785,11.0,6624.0,2.0,519.0,38.0,57.0,5472.0,43.45534047864658
1240.0,0.580892998452371,7.0,5975.0,2.0,668.0,82.0,146.0,67119.0,28.352154787310365
419.0,0.9100472582041674,5.0,413.0,5.0,396.0,96.0,82.0,78245.0,9.52955520529952
138.0,0.21344418650377417,6.0,4413.0,5.0,163.0,70.0,33.0,18254.0,58.86181477199853
781.0,0.6671108286011648,1.0,510.0,1.0,668.0,10.0,172.0,6118.0,37.31433670601318
458.0,0.4588557196793249,10.0,113.0,5.0,58.0,37.0,42.0,74395.0,26.665247231256714
347.0,0.5349792797105002,10.0,412.0,2.0,483.0,100.0,90.0,32070.0,8.091109568324214
384.0,0.7557228273868581,3.0,5910.0,3.0,230.0,96.0,119.0,19636.0,7.008765767683711
589.0,0.4774397383568919,1.0,9655.0,2.0,836.0,41.0,137.0,75605.0,47.35499938918275
1528.0,0.11566840826070746,1.0,8657.0,5.0,179.0,16.0,184.0,62015.0,58.17011643147688
1932.0,0.21280209795565674,11.0,6689.0,1.0,798.0,85.0,84.0,43369.0,55.03515009968681
127.0,0.953273378859794,1.0,8280.0,4.0,675.0,51.0,183.0,10327.0,55.257802725634114
1088.0,0.616502510599174,12.0,6511.0,3.0,830.0,1.0,97.0,46263.0,11.288923698653274
715.0,0.08409862820419156,4.0,986.0,2.0,179.0,42.0,89.0,88844.0,61.7140527997966
897.0,0.218900279357244,11.0,7823.0,2.0,300.0,66.0,71.0,79876.0,38.39787438967234
1457.0,0.6565576250042803,10.0,5658.0,1.0,482.0,92.0,16.0,11988.0,3.354206431503493
1352.0,0.4228077522408452,1.0,8192.0,2.0,376.0,60.0,87.0,62670.0,30.600319795397052
1829.0,0.17860322125364114,3.0,6612.0,3.0,935.0,99.0,103.0,89690.0,3.182260055835462
1371.0,0.16927908486447407,8.0,2090.0,3.0,79.0,92.0,65.0,63538.0,1.112851865670277
139.0,0.4959144831042931,9.0,9457.0,2.0,633.0,40.0,83.0,58702.0,51.49664794630101
1458.0,0.5284548464377906,2.0,1943.0,5.0,992.0,39.0,140.0,92979.0,16.26566408137246
1883.0,0.7436066798370794,4.0,9639.0,1.0,802.0,43.0,74.0,98764.0,21.552007942324533
1652.0,0.05544320284035065,2.0,1318.0,3.0,371.0,101.0,180.0,37667.0,3.6871534320690493
509.0,0.6185415553986342,1.0,910.0,3.0,577.0,8.0,46.0,63418.0,49.9104888042971
340.0,0.6501809919004115,3.0,3359.0,2.0,832.0,48.0,161.0,19300.0,77.75888003840464
195.0,0.43432366068056916,2.0,3304.0,2.0,902.0,58.0,42.0,13670.0,64.46100784871976
97.0,0.0880327125556164,1.0,143.0,5.0,882.0,10.0,100.0,1873.0,59.707677910051395
1347.0,0.4874971592189854,1.0,1138.0,4.0,539.0,48.0,13.0,2027.0,51.654085926132964
279.0,0.6522819046782641,6.0,3629.0,5.0,444.0,15.0,90.0,3457.0,25.548490472389194
1070.0,0.3692254636978507,11.0,2973.0,2.0,845.0,11.0,63.0,11288.0,50.36077398392492
132.0,0.9735773621187194,1.0,6231.0,5.0,479.0,60.0,71.0,30062.0,43.22504067070604
592.0,0.1714279333861306,12.0,4012.0,4.0,94.0,71.0,144.0,72966.0,32.93634664541189
543.0,0.060380846453225945,5.0,8447.0,5.0,623.0,20.0,14.0,4532.0,68.17314496477482
1226.0,0.9978635596005272,12.0,1915.0,3.0,439.0,29.0,80.0,49765.0,56.808001471673535
117.0,0.9037774892556225,11.0,9206.0,4.0,51.0,26.0,55.0,56701.0,28.73904979869481
474.0,0.794061037195551,12.0,9956.0,1.0,689.0,51.0,86.0,60608.0,32.45344103862361
202.0,0.2174597548821573,2.0,1137.0,1.0,593.0,32.0,52.0,50548.0,25.923104473763857
1547.0,0.014743193047254688,4.0,9706.0,5.0,535.0,51.0,184.0,75015.0,53.97057879617125
1122.0,0.19925542867635748,1.0,6511.0,5.0,85.0,22.0,96.0,22290.0,19.168004715336483
166.0,0.33452132634976506,9.0,463.0,3.0,497.0,102.0,65.0,37369.0,58.283163107127386
910.0,0.24911755414752046,2.0,7439.0,1.0,960.0,28.0,50.0,87729.0,78.3359235274772
1920.0,0.2695518077828041,7.0,5084.0,3.0,617.0,1.0,152.0,19652.0,15.577339565025971
548.0,0.5004246682913722,3.0,3693.0,2.0,530.0,76.0,174.0,1062.0,70.21015400358073
647.0,0.5715101836670744,8.0,1644.0,2.0,545.0,11.0,122.0,6536.0,45.715327579800395
791.0,0.5413198390271762,10.0,8791.0,5.0,343.0,26.0,37.0,70201.0,31.914152277053415
570.0,0.6434320301497796,11.0,1571.0,2.0,703.0,57.0,94.0,70737.0,20.90849041888149
522.0,0.9007050632977879,4.0,5060.0,1.0,117.0,74.0,129.0,91322.0,45.56051979208983
1280.0,0.13116971721774662,6.0,4959.0,2.0,774.0,102.0,11.0,46391.0,24.084230139877715
490.0,0.34735314223205316,9.0,3832.0,2.0,279.0,65.0,119.0,48559.0,75.47570906561451
1776.0,0.5968074874880932,1.0,1990.0,4.0,122.0,96.0,137.0,65367.0,76.22026037472928
510.0,0.37920397176765663,10.0,5490.0,2.0,529.0,31.0,71.0,57825.0,54.16407511254716
209.0,0.9716599958017367,9.0,6160.0,5.0,833.0,41.0,153.0,59673.0,16.408825292417433
1076.0,0.04452489916688551,10.0,7580.0,4.0,250.0,92.0,170.0,67042.0,2.941579568053581
634.0,0.5165686963111064,3.0,4282.0,2.0,446.0,47.0,30.0,30932.0,28.84507058041144
1094.0,0.8871302708069774,8.0,3597.0,4.0,694.0,93.0,176.0,7092.0,68.23285539909537
1529.0,0.8435006333292124,2.0,6943.0,5.0,550.0,65.0,42.0,10836.0,16.20059875139481
1751.0,0.8654175359806212,12.0,3074.0,4.0,342.0,83.0,153.0,86855.0,24.804195330215926
1727.0,0.9027455796137281,3.0,5857.0,2.0,931.0,84.0,60.0,91699.0,69.51428545725865
1297.0,0.7734745717904457,6.0,4432.0,2.0,906.0,19.0,40.0,5461.0,77.23643329545935
948.0,0.6747226038415978,4.0,9110.0,3.0,183.0,19.0,168.0,97274.0,23.346210902428737
1181.0,0.30427967699670755,1.0,5140.0,2.0,60.0,12.0,156.0,89085.0,48.416533916086074
1984.0,0.7454957412458204,3.0,2700.0,3.0,865.0,2.0,78.0,29528.0,71.96132603428228
1101.0,0.40046598154447455,1.0,4455.0,2.0,718.0,95.0,82.0,31235.0,4.930004437103452
1432.0,0.9679457522961856,4.0,865.0,3.0,549.0,78.0,143.0,92207.0,56.1533972942049
1184.0,0.07291740402299873,2.0,7718.0,4.0,336.0,99.0,58.0,85365.0,38.83033933001471
712.0,0.8947988267243442,9.0,344.0,4.0,443.0,84.0,57.0,83657.0,19.523070375133326
1824.0,0.7892523723603978,2.0,523.0,1.0,605.0,49.0,157.0,37089.0,64.05787943274471
16.0,0.7499039684924242,10.0,5494.0,2.0,133.0,58.0,83.0,73299.0,34.2600765271196
563.0,0.3502621807741745,10.0,8860.0,5.0,225.0,61.0,156.0,65506.0,39.796151600933094
401.0,0.6329778199860173,1.0,5561.0,5.0,735.0,69.0,6.0,51002.0,22.35676955595632
280.0,0.5292075039781988,12.0,8904.0,4.0,361.0,8.0,27.0,16811.0,66.47580392289647
1215.0,0.2096122395947071,6.0,234.0,5.0,52.0,56.0,23.0,9936.0,19.50400239569378
1963.0,0.7729509317405786,12.0,3829.0,5.0,799.0,60.0,180.0,62720.0,60.001783449843415
899.0,0.8742625623408931,11.0,1369.0,5.0,267.0,82.0,146.0,5411.0,59.692776889987044
1473.0,0.4868763712556996,9.0,859.0,4.0,175.0,87.0,63.0,1636.0,38.156225046500346
356.0,0.5287567080259269,7.0,8747.0,3.0,656.0,81.0,93.0,14811.0,70.30080525170614
618.0,0.09691997175303901,8.0,7036.0,1.0,610.0,36.0,37.0,32019.0,70.69865950213453
455.0,0.9587732624987584,1.0,8882.0,3.0,886.0,42.0,83.0,77829.0,4.888938085654065
783.0,0.37792836831621746,4.0,8258.0,5.0,796.0,102.0,171.0,81906.0,16.68723661826421
101.0,0.6690771836218424,7.0,3021.0,5.0,311.0,89.0,132.0,57390.0,28.171335057627065
313.0,0.7167477115673385,3.0,1033.0,2.0,866.0,51.0,16.0,32084.0,39.96771204036548
1307.0,0.20937236621004496,3.0,6099.0,1.0,532.0,89.0,20.0,44245.0,29.470806874928346
1157.0,0.25701564116831843,7.0,7426.0,5.0,674.0,59.0,65.0,11918.0,72.31928789328589
1091.0,0.9316044078781108,8.0,6700.0,1.0,501.0,103.0,177.0,89205.0,56.52138883235879
1961.0,0.8440341850560079,8.0,8986.0,1.0,470.0,99.0,106.0,97146.0,3.7349807582534247
1378.0,0.9947150183359447,1.0,1333.0,1.0,330.0,62.0,93.0,86611.0,78.91442322611852
1277.0,0.5962513192597467,4.0,8818.0,5.0,620.0,60.0,101.0,31988.0,50.00252820400395
1087.0,0.2741190344805421,3.0,7611.0,4.0,333.0,15.0,136.0,84034.0,6.105300276187
791.0,0.6029282196341275,4.0,7392.0,1.0,734.0,80.0,22.0,53969.0,61.01647170767671
419.0,0.3885650830974263,3.0,7041.0,3.0,446.0,17.0,150.0,56871.0,52.93937040654141
516.0,0.12630757158207084,9.0,8815.0,5.0,881.0,21.0,79.0,51134.0,66.49345793232348
205.0,0.8939497904954006,1.0,582.0,4.0,936.0,77.0,58.0,13772.0,17.211648990004512
1488.0,0.7567878524896908,3.0,4475.0,4.0,274.0,69.0,138.0,42795.0,56.61149437086421
122.0,0.05933839672846086,4.0,3817.0,1.0,401.0,72.0,92.0,39480.0,24.830003887298457
103.0,0.796128139750045,9.0,7321.0,3.0,52.0,69.0,57.0,17000.0,64.77551135976196
1071.0,0.9451992875969714,10.0,7945.0,3.0,533.0,11.0,79.0,32638.0,63.393833064511526
1482.0,0.5282119438608414,5.0,2261.0,2.0,82.0,8.0,42.0,79618.0,30.579691979841066
1209.0,0.6025472111904954,5.0,9620.0,1.0,176.0,55.0,177.0,7496.0,26.042360438985646
500.0,0.8014214973182134,11.0,7078.0,5.0,877.0,51.0,41.0,10094.0,69.10894842813866
807.0,0.8095186974310757,3.0,3147.0,1.0,623.0,18.0,52.0,19399.0,25.901731783897137
1447.0,0.16619145776189692,2.0,4448.0,1.0,734.0,95.0,2.0,11623.0,69.54952556168998
1443.0,0.03079505800098903,11.0,5200.0,2.0,891.0,38.0,159.0,51196.0,68.9430209376664
1889.0,0.6593721021930472,11.0,1306.0,2.0,664.0,70.0,94.0,13333.0,55.58513114217742
241.0,0.402797234805492,9.0,9591.0,4.0,256.0,82.0,171.0,54239.0,43.376998820519674
568.0,0.49489960689259926,4.0,3537.0,5.0,989.0,76.0,22.0,22071.0,60.27151942415633
563.0,0.09627600412890402,6.0,4172.0,5.0,61.0,104.0,105.0,27324.0,48.624657709403294
1707.0,0.3375300788076093,9.0,8603.0,4.0,1000.0,9.0,14.0,21790.0,16.25437345182915
545.0,0.7111344550647428,3.0,3486.0,1.0,523.0,5.0,132.0,8571.0,75.54390827840349
942.0,0.584339624305027,3.0,2796.0,3.0,109.0,69.0,47.0,6342.0,34.871558338515854
1461.0,0.26777712078337834,12.0,3311.0,1.0,785.0,73.0,94.0,75336.0,14.89464094000725
1772.0,0.6848112691929447,2.0,2685.0,2.0,315.0,18.0,84.0,51119.0,43.00569298271438
1296.0,0.535215002399144,2.0,4008.0,4.0,450.0,29.0,30.0,49773.0,22.661040171421003
280.0,0.6314509098555782,5.0,7729.0,2.0,987.0,56.0,85.0,71621.0,8.965470300235825
704.0,0.03151587082878238,5.0,9382.0,1.0,711.0,68.0,71.0,70748.0,36.34759245786833
1701.0,0.5454899896565769,11.0,8157.0,5.0,966.0,34.0,114.0,30352.0,60.93665181771156
580.0,0.830109306105838,11.0,4371.0,5.0,590.0,90.0,140.0,94958.0,17.083151025657713
157.0,0.39545534777242286,5.0,6257.0,1.0,186.0,38.0,101.0,97511.0,17.171634947744682
347.0,0.5055415781249212,8.0,5325.0,3.0,238.0,63.0,86.0,65725.0,45.8807045930854
1236.0,0.7201358953387333,9.0,2862.0,4.0,211.0,32.0,87.0,18227.0,19.27333074173282
1576.0,0.9918348653728775,8.0,3104.0,5.0,898.0,56.0,49.0,35549.0,18.33847705980761
1104.0,0.9093743266875941,12.0,1936.0,2.0,558.0,59.0,104.0,30323.0,27.184000591353925
1320.0,0.5090275821886592,2.0,1578.0,5.0,288.0,78.0,48.0,45673.0,39.24098938689845
1854.0,0.8092769633715888,4.0,9985.0,3.0,768.0,76.0,131.0,72801.0,11.65982301372478
204.0,0.9968761600112842,3.0,3538.0,2.0,753.0,80.0,6.0,59898.0,78.81503068171274
93.0,0.2791524995977548,10.0,7268.0,5.0,566.0,84.0,133.0,66062.0,71.14415135784157
647.0,0.12400849983861406,8.0,3908.0,3.0,482.0,83.0,99.0,23418.0,47.78778504508928
1432.0,0.9071896196318372,4.0,9015.0,3.0,921.0,38.0,117.0,14146.0,6.348947667968893
239.0,0.587139430224786,3.0,8843.0,5.0,141.0,28.0,36.0,95251.0,25.00221614233843
1707.0,0.13957669276094353,8.0,973.0,3.0,263.0,45.0,172.0,92884.0,56.97757845002288
932.0,0.031522634261931026,8.0,1946.0,3.0,279.0,31.0,158.0,99821.0,61.25378439945232
597.0,0.8069036013443867,10.0,6362.0,1.0,851.0,3.0,184.0,66469.0,7.2296160880231
437.0,0.6261596494180826,10.0,5381.0,4.0,633.0,102.0,107.0,15979.0,77.77598244776847
1641.0,0.027792127846514303,1.0,3620.0,4.0,944.0,70.0,102.0,32909.0,74.77205071675891
226.0,0.941354099446575,9.0,6727.0,4.0,608.0,24.0,157.0,31593.0,9.966700518874953
1607.0,0.7096519854769032,10.0,7042.0,1.0,431.0,100.0,41.0,23920.0,8.167382442651242
668.0,0.5040675228241703,2.0,8240.0,2.0,320.0,68.0,113.0,85086.0,53.99337936221288
1802.0,0.8782329359874579,8.0,6047.0,5.0,674.0,55.0,88.0,41849.0,69.16693378782682
1301.0,0.7875367737683834,6.0,2340.0,4.0,470.0,74.0,121.0,33596.0,53.40435560179486
1792.0,0.624982196972004,4.0,7650.0,2.0,987.0,46.0,4.0,82932.0,38.85549996559485
1558.0,0.9720625175718414,5.0,2943.0,4.0,983.0,20.0,62.0,96674.0,6.8523311123706
1244.0,0.7950353994615398,5.0,8608.0,5.0,482.0,90.0,138.0,30425.0,72.18713235918209
1925.0,0.7411079348768738,12.0,5790.0,1.0,212.0,61.0,142.0,63772.0,75.15860130265874
221.0,0.6894176876703757,9.0,8912.0,4.0,108.0,37.0,32.0,14754.0,3.9817434735004293
417.0,0.5474043723554888,9.0,3160.0,1.0,72.0,33.0,186.0,9667.0,73.5313701356616
1536.0,0.06771114174318027,7.0,8241.0,1.0,768.0,34.0,76.0,98243.0,15.762759329163883
1439.0,0.5833527755232129,6.0,8260.0,1.0,160.0,63.0,142.0,29325.0,41.15206605777114
262.0,0.6648911394982191,11.0,8423.0,3.0,707.0,85.0,122.0,13045.0,56.5496078351789
1417.0,0.34971539975156785,4.0,7647.0,5.0,222.0,40.0,65.0,91255.0,61.85220697913326
1056.0,0.256220240953299,3.0,6051.0,3.0,839.0,28.0,74.0,45833.0,65.64980277765035
777.0,0.43578038898715,11.0,3458.0,2.0,614.0,17.0,157.0,68565.0,9.307953121087525
1226.0,0.05191873501584954,12.0,6765.0,3.0,513.0,49.0,24.0,62864.0,77.5503961244232
905.0,0.8429472773376273,9.0,4663.0,4.0,690.0,91.0,170.0,10404.0,32.12399544316827
1409.0,0.37819728050156287,11.0,447.0,1.0,474.0,80.0,91.0,27636.0,16.310397307972586
364.0,0.6226478746512547,4.0,842.0,4.0,940.0,50.0,49.0,42331.0,71.72443117887795
1754.0,0.5177952354304148,9.0,5198.0,5.0,281.0,77.0,105.0,80323.0,61.006869188736246
1050.0,0.18365583954001674,1.0,8628.0,3.0,608.0,77.0,129.0,69193.0,23.961690098174476
954.0,0.550521067719263,3.0,3116.0,2.0,571.0,78.0,84.0,52809.0,9.933844190462407
1943.0,0.9692973502852269,4.0,7556.0,3.0,298.0,1.0,41.0,77853.0,79.18141440523682
1950.0,0.9300821613750314,9.0,6154.0,3.0,789.0,60.0,74.0,57129.0,62.94786412352608
1304.0,0.7608715367963115,4.0,8554.0,2.0,795.0,18.0,44.0,51378.0,5.295390222179102
387.0,0.29469330830956897,9.0,2235.0,3.0,152.0,33.0,109.0,72875.0,9.78751798480711
1426.0,0.5916505077105791,7.0,6432.0,4.0,478.0,13.0,28.0,80457.0,43.67129911663387
241.0,0.2069077940285895,3.0,9180.0,4.0,446.0,47.0,140.0,49137.0,47.88696268581263
1939.0,0.7177514403017808,6.0,1210.0,1.0,263.0,44.0,131.0,26733.0,68.91070219177709
640.0,0.10258797949138576,12.0,7517.0,5.0,522.0,100.0,76.0,3858.0,17.468415600241354
504.0,0.8421292446214531,2.0,3422.0,1.0,696.0,74.0,26.0,49038.0,70.64118833433261
1821.0,0.741617170602522,10.0,9434.0,3.0,664.0,68.0,61.0,55324.0,39.61078640139353
414.0,0.5395759853196085,4.0,9262.0,2.0,400.0,40.0,27.0,66109.0,55.165620531892976
192.0,0.4514203819122502,2.0,3383.0,4.0,658.0,55.0,114.0,21328.0,12.417854205768627
